Respondent,,React,Spring,.NET Core,Django,Cordova,Angular,Hadoop,Node.js,TensorFlow,Torch/PyTorch,Xamarin,Spark
71551,,,,,,,1,,1,,,,
71552,,,,,1,,1,,1,,,,
71554,,1,,1,,,,,1,1,,,
71557,,,1,,,,,,,,,,
71558,,,,,,,,,,,,,
71560,,,,,,,,,,1,,,
71562,,,,1,,,,,1,,,,
71563,,,,1,,,,,,,,,
71564,,1,,,,,1,,1,,,,
71565,,,,,,,,,,,,,
71566,,,,,,,,,,,,,
71567,,,,,,,,,,,,,
71568,,1,,,,,1,,,,,,
71569,,,1,,,,,,,,,,
71570,,1,,,,,1,,1,,,,
71571,,,,,,,,,1,,,,
71572,,,,,,1,,,1,,,,
71574,,,,,,,,,,,,,
71575,,,,,,,,,,,,,
71576,,,1,,,,,,1,,,,
71577,,,,,1,,,1,,,,,1
71578,,1,,,1,,1,,1,,,,
71580,,,,1,,,,,1,,,,
71581,,,,,,,,,,,,,
71582,,,,,,,1,,1,,,,
71586,,1,,1,,,,,1,,,,
71587,,,,,,,,,,,,,
71589,,,,1,,,,,1,,,,
71591,,1,,,,,,,,,,,
71592,,,,,,,,,,,,,
71593,,,,,,,,,,,,1,
71595,,,,,,,,,1,,,,
71596,,,,,,,1,,,,,,
71597,,,,1,,,,,,,,1,
71598,,1,,,1,,,,,,,,
71601,,,,,,,,,,,,,
71603,,,,,,,,,,,,,
71604,,,,,,,,,,,,,
71605,,,,,,,,,,,,,1
71606,,,,,,,1,,1,,,,
71608,,,,,,,,,,,,,
71609,,,,,,,,,1,,,,
71610,,1,,,,,1,,1,,,,
71611,,,,,1,,,,,,,,
71612,,,,,,,,,,,,,
71613,,1,,,,,,,1,,,,
71616,,,,,,,,1,,,,,1
71617,,,,1,,,,,,1,,,
71620,,1,,,,,1,,1,,,,
71622,,,,,,,,,1,,,,
71623,,,,,,,,,,,,,
71624,,,,,,,,,,,,,
71625,,,,,1,,,,,,,,
71626,,,,1,,,,,,,,,
71628,,1,1,,,,,1,,,,,1
71629,,1,,,,,,,1,,,,
71633,,1,,,,1,,,,,,,
71635,,,,,,,,,,,,,
71636,,,,,1,,,,1,,,,
71640,,1,,1,1,1,1,,1,,,1,
71641,,,,,,,,,,,,,
71643,,,,,,,,,1,1,,,
71644,,,,1,,,,,,,,,
71645,,,,1,,,,,,,,,
71646,,,,,,,,,,,,,
71647,,,,,1,,,,,,,,
71648,,,,1,,1,1,,,,,,
71649,,,,,,,,,,,,,
71650,,,,,,,1,,,,,,
71651,,1,,,,,1,,1,,,,
71653,,,1,,,,,,,,,,
71654,,,,,,,,,,,,,
71656,,1,,1,,,1,,1,,,,
71657,,,,,,,,,,,,,
71658,,,,,,,,,1,,,,
71660,,,,,,,,,,,,,
71661,,,,,,,,,,,,,
71662,,,1,,,,,,,,,,
71663,,,,1,,,1,,,,,,
71664,,,,,,,,,,,,,
71666,,,,,,,,,,,,,
71667,,1,,,,,1,,1,,,,
71668,,1,,,,,1,,1,,,,
71669,,,,,,,,,,,,,
71670,,,,,,,,,,,,,
71671,,,,,,,,,,,,,
71672,,,,,,,,,,,,,
71674,,,,,,,,,,,,,
71676,,1,,,,,,,1,,,,
71677,,,,,,,,,,,,,
71679,,,,1,,,1,,1,,,,
71681,,,,,,,,1,,1,,,1
71683,,,,,,,,,,,,,
71684,,,,,,,,,,,,,
71685,,,,,,,,,,,,,
71687,,1,,1,,,1,,1,,,,
71689,,,,,,,,,,,,,
71691,,,,,,,,1,,,,,1
71692,,1,,,,,,,1,,,,
71693,,,,,,,,,,,,,
71694,,,,,,,,,,,,,
71695,,,,,,,,,,1,,,
71698,,,,,,,,,,,,,
71699,,,,,,,,,,,,,
71700,,1,,,1,1,1,,1,,,,
71703,,,,1,,,,,1,,,1,1
71706,,1,,,,,,,,,,,
71707,,,,,,,,,,,,,
71708,,1,1,,,,1,,1,,,,
71709,,,,,,,,,,,,,
71710,,,,,,,,,,,,,
71711,,,,,,,,,,,,,
71712,,,,,,,,,1,,,,
71717,,1,,,,,,,1,,,,
71718,,,,,,,,1,,,,,1
71720,,,,,,,,,,,,,
71721,,,,,,,,,,1,,,
71722,,,1,,,,,,1,,,,
71724,,,,1,,,1,,,,,,
71725,,,,,,,,,1,,,,
71726,,,,1,,,1,,1,,,,
71727,,,,1,,,,,,,,,
71728,,,,,,,,,,,,,
71729,,,1,,,1,1,,1,,,,
71730,,,,,,,,,,,,,
71731,,1,,,,1,,,,,,,
71732,,,,,,,,,,,,,
71733,,,,,,,,,,,,,
71735,,,,,,,,,,,,,
71736,,,,,,,,,,,,,
71739,,1,,,,,,,1,,,,
71740,,,,,,,,,,,,,
71741,,,,1,,,1,1,1,,,,1
71742,,,,,1,,1,,1,,,,
71743,,,,,,,,,,,,,
71744,,1,,,,1,1,,1,,,,
71745,,,1,1,,1,1,,1,,,,
71747,,,,,,,,,,,,,
71748,,,,1,,,,,,,,,
71749,,1,,1,,,,,,,,,
71750,,1,,1,,1,1,,1,,,1,
71751,,,1,,,,1,,,1,,,
71752,,,,1,,,,,,,,,
71753,,,,,,,,,,,,,
71754,,1,,1,,,1,,1,,,,
71755,,,,,,,,,,,,,
71756,,,,1,,1,,,,,,,
71759,,,,,,,,,,,,,
71760,,,,,,,,,,,,,
71761,,,,,1,,,,1,,,,
71762,,,,,,,,,,,,,
71763,,,,1,,,,,1,,,,
71764,,,,,,,,,,,,,
71767,,,1,,,,,,,,,,
71768,,,,,,,,,,,,,
71769,,,,1,,,1,,1,,,,
71770,,1,1,,,,1,1,1,,,,
71771,,,,,,,,,,,,,
71772,,1,,,,,,,,1,,,
71773,,,,1,,,,,,,,1,
71774,,,,,,,1,,,,,,
71775,,,1,,,,,,,,,,
71776,,,,1,,,,,,,,,
71777,,1,1,,1,,1,,,1,,,
71779,,,,,,,,1,,,,,1
71782,,,,,,,,,,,,,
71783,,,1,,,,1,,1,,,,
71784,,,,,1,,1,,,,,,
71786,,,,,,,,,,,,,
71787,,,,,,,,,,,,,
71788,,1,,,1,,,,1,,,,
71790,,,,,,,,,,,,,
71793,,,,1,,,,,,,,,
71794,,,,,,,,,,,,,
71795,,,1,,,,1,,1,,,,
71797,,,,,,,,,,,,,
71799,,,1,,,,,,,,,,
71800,,,,1,,,1,,,,,,
71801,,,,,,,,,,,,,
71802,,1,,,,,,,,,,,
71805,,1,,,1,1,1,,1,,,,
71806,,,,,,,1,,,,,,
71807,,,,,,,,,,,,,
71808,,,,,,,,,,,,,
71809,,,,1,,,,,,,,,
71810,,1,,,1,,,,,,,,
71812,,,,,,,,,,,,,
71813,,,,,,,,,,,,,
71814,,,,,,,1,,,,,,
71815,,,1,,,,1,,1,,,,
71816,,,,,,,,,1,,,,
71817,,,,,,,,,,,,,
71818,,,,,,,,,,,,,
71820,,,,,,,,,,,,,
71821,,1,1,,,,,,,,,,
71825,,,,,,,,1,,,,,1
71826,,,,,,,,,1,,,,
71827,,,,1,,,1,,,,,,
71829,,,1,,,,,,,,,,1
71830,,,,,,,,,,,,,
71831,,1,,,,,1,,1,,,,
71832,,,,,,,,,,,,,
71833,,1,,,,,,,1,,,,
71834,,1,,1,,1,,,1,,,1,
71836,,,,,1,,,1,,,,,1
71837,,,,,,,,,,,,,
71839,,,,,,,,,,,,,
71840,,,,,,,,,,,,,
71842,,,,1,,,1,,1,,,,
71844,,,,,,,,,,,,,
71845,,1,,,,,1,,1,,,,
71846,,,,,1,,,,,1,,,
71847,,,,,1,,,,,,,,
71848,,,,,1,,,,,,,,
71849,,,,,,,,,,,,,
71850,,1,,,1,,,,,,,1,
71852,,1,,,,,,,1,,,,
71855,,1,,,1,,,,1,,,,
71858,,1,1,,1,,1,1,1,,,,
71859,,,,1,,1,,,,,,,
71860,,,,,,,1,,1,,,,
71861,,,,,,,,,,,,,
71864,,,,,,,,,1,,,,
71865,,,,,,,,,,,,,
71867,,,,1,,,,,,,,,
71868,,,,,,,,,,,,,
71870,,,,,,,,,,,,,
71871,,,,,,,,,,,,,
71873,,,,,,,,,,1,,,
71874,,1,,,,,,,,,,,
71876,,,1,,,,1,,1,,,,
71877,,,,,1,,,,,,,,
71878,,,,1,,,,,1,,,,
71879,,1,1,,1,,,,1,,,,
71880,,1,,,1,,1,,1,,,,
71882,,1,,,1,,1,,1,,,,
71883,,,,1,,,,,,,,,
71884,,,1,,,,,,,,,,
71885,,,1,1,,,1,,1,,,,
71886,,,,,,,,,,,,,
71889,,,,,,,,,,,,,
71890,,1,,1,,1,1,,,,,,
71891,,,,1,,,1,,,,,1,
71892,,1,,,1,1,1,,1,,,1,
71893,,1,,,,,,,1,,,,
71894,,,,,,,,,,,,,
71895,,,,1,,,1,,,,,,
71896,,1,,,,,1,,1,,,,
71897,,,,,,,,,,,,,
71898,,,1,,,,,,1,,,,
71899,,,,,,,,,,,,,
71900,,,,,,,,,,,,,
71901,,,,,,,1,,,,,,
71904,,,,1,,,,,,,,,
71912,,1,,,,,,,1,,,,
71913,,,,,,,,,,,,,
71914,,,,,,,,,,,,,
71915,,,1,,,,,,,,,,
71918,,1,,1,,,1,,,,,,
71919,,,,1,,,,,,,,,
71922,,,,,,,,,,,,,
71923,,1,,,,,,,,,,,
71925,,,,,,,1,,,,,,
71926,,,,1,,,,,,,,,
71927,,,,1,,,,,,,,1,
71928,,,,,,,,,,,,,
71929,,1,,,,,,,1,,,,
71931,,,,,,,,,,,,,
71932,,,,,,,,,,,,,
71933,,,,,,,,,,,,,
71935,,,,,,,1,1,1,,,,1
71936,,1,1,,,,1,,1,,,,
71937,,,,,,,,,,,,,
71938,,,1,,,,,,,,,,1
71939,,,,1,,,1,,1,,,,
71941,,,1,,,,1,,,,,,
71942,,,,,,,,,1,,,,
71943,,,,1,,,1,,,,,,
71944,,,,,1,,1,,,1,,,
71945,,,,,,1,,,1,,,,
71946,,,,,,,,,,,,,
71947,,,,,,,1,,1,,,,
71948,,,1,,,,1,,,,,,
71950,,,,,,,,,,,,,
71952,,,,,,,,,,,,,
71953,,,,,,,,,,,,,
71954,,,,1,,,1,,1,,,1,
71956,,,,,,,,,,,,,
71957,,,,,,,,,,,,,
71958,,,1,,,,,,,,,,
71959,,,,,,,,,,,,,
71960,,1,,,,,,,1,,,,
71961,,1,,,,,,,1,,,,
71962,,,,,,,,,,,,,
71963,,1,,,1,,,,,,,,
71964,,1,1,,,1,1,,1,,1,,
71965,,,,,,,,,,,,,
71966,,,,,,,,,,,,,
71967,,,,,,,,,,,,,
71968,,,,,,,,1,,,,,
71969,,,,,,,,,,,,,
71970,,1,,,1,,,,1,1,,,
71971,,,,,,,,,,,,,
71972,,,,1,,,,,,,,,
71973,,,,,,,,,1,,,,
71974,,,,,,,1,1,1,,,,
71975,,,,,,,,,,,,,
71976,,,,,,,,,,,,,
71977,,,,,,,,,,,,,
71978,,,1,,,,1,,1,,,,
71979,,1,,,1,,1,,1,1,,,
71980,,1,,1,,,,,,,,,
71981,,,,,,,,,,,,,
71982,,,,1,,,,,,,,,
71983,,,,1,1,,,,,,,,
71984,,,,,,,,,,,,,
71986,,,,,,,,,,,,,
71987,,,,,,,,,,,,,
71988,,,,,,,,,,,,,
71990,,1,,,,,,1,1,,,,
71991,,1,1,,,1,1,,1,1,,,
71992,,,,,,,1,,1,,,,
71993,,,1,,,,,,,,,,
71994,,,1,,,,1,,,,,,
71995,,,,,,,,,,,,,
71996,,1,,,,,,,1,,,,
71997,,,,,1,,,,,,,,
71998,,,1,,,,,,,,,,
71999,,,,,,,,,,,,,
72000,,,,,,,,,,,,,
72003,,1,,,,,,,,,,,
72004,,,,,,1,1,,1,,,,
72006,,,1,,,,,,,,,,
72007,,,,1,,,,,,,,,
72008,,,,,,,,,,,,,
72012,,,,,,,,,,,,,
72013,,1,1,,,,1,1,1,,,,
72014,,,,,,,,,,,,,
72016,,1,,1,1,,1,,1,,,,
72017,,,,1,,,,,,,,,
72019,,,,,,,,,,,,,
72020,,,,,,,,,,,,,
72021,,,,1,,,,,,,,,
72024,,,,1,,,,,,,,,
72025,,,1,,,,1,,,,,,
72027,,,,1,,,,1,,1,1,1,1
72029,,,,,,,,1,,,,,1
72030,,,,,,,,,,,,,
72032,,,1,,,,1,,,,,,
72033,,1,,,,,,,1,,,,
72034,,,,,,,,,,,,,
72035,,,,,,,,,,,,,
72036,,,,,,,1,,1,,,,
72037,,,,,1,,,,,,,,
72038,,,,,,,,,,,,,
72039,,,,,,,,,,,,,
72040,,,,,1,,1,,1,,,,
72041,,1,1,,1,,1,,1,1,,,
72043,,,,,,,,,,,,,
72048,,,,,,,,,,,,,
72049,,,,1,,,1,,,,,,
72050,,,1,,,,,,,,,,
72051,,,,1,,,,,,,,,
72052,,,1,1,,,,,1,,,,
72053,,,,,,1,1,,1,,,,
72054,,,,,,,,,,1,,,
72058,,,,,,,,,,,,,
72060,,,,1,,,1,,,,,,
72061,,,,1,,,1,,,,,,
72062,,,,,,,,,,,,,
72063,,,,1,,,,,,,,,
72064,,,,,,,,,1,,,,
72065,,,,,,,,,,,,,
72066,,,,,,,,,,,,,
72067,,,,,,,,,,,,,
72069,,,,,,,1,,,,,,
72071,,,,,,,,,,,,,
72072,,,,,,,,,1,,,,
72075,,,,1,,,1,,1,,,,
72077,,,,,,,,,,,,,
72078,,,,,,,,,,,,,
72080,,,,1,,,,,1,,,1,
72083,,,,,,,,,,,,,
72084,,,,,,,,,,,,,
72085,,,,,,,,,,,,,
72086,,,,,,,1,,,,,,
72088,,,,,,,,,,,,,
72089,,,,,,,,,,1,,,
72090,,,,,,,,,,1,,,
72091,,,,,,,,,,,,,
72092,,1,,,,,,,,,,,
72093,,,,,,,,,,,,,
72094,,,,1,,,,,,,,,
72097,,1,1,,,,,,1,,,,
72098,,1,,,,,1,,1,1,,,
72099,,,,1,,,,,1,,,,
72100,,1,,,1,,1,,1,,,,
72101,,,,,,,1,,1,,,,
72102,,1,1,,,,,,1,,,,
72103,,,,,,,,,,,,,
72104,,,,,,,,,,,,,
72106,,,,,,,,,,,,,
72107,,1,1,,,,,,1,,,,
72109,,,,,,,,,,,,,
72110,,,,,,,,,,,,,
72111,,,,,,,,,,,,,
72112,,,,,,,,,,,,,
72114,,,1,,,,1,,,,,,
72116,,1,,,,,1,,1,,,,
72118,,1,,,1,,,,1,,,,
72120,,,,1,,,,,,,,,
72121,,,,,,,,,,,,,
72122,,,,,,,,,,,,,
72123,,1,,,,,,,1,,,,
72124,,,,,,,,,,,,,
72126,,,,1,,,1,,,,,1,
72127,,,,,,,,,,,,,
72128,,1,,,,,,,,,,,
72130,,,,,,,,,,,,,
72131,,,,,,,,,,,,,
72133,,,,,,,,,,1,,,
72134,,1,,1,,,1,,1,,,1,
72135,,,,,,,,,,,,,
72136,,,,,,,,,,,,,
72137,,1,,1,,,1,,,,,,
72138,,1,,,,,,,1,,,,
72140,,,,,,,,,,,,,
72141,,,,,1,,,,,1,,,
72142,,1,,,1,,1,,1,1,,,
72143,,,,,,,,,,,,,
72144,,1,,,,,,,1,,,,
72146,,,,,1,,,,,,,,
72147,,,,,,1,1,,1,,,,
72148,,,,1,,,1,,,,,,
72149,,,,,1,,,1,,,,,
72150,,,,,,,,,,,,,
72153,,,,,,,,1,,,,,
72154,,,,,,,,1,,,,,
72155,,,,,,,,,,,,,
72157,,,,,,,,,,,,,
72158,,1,,,,,1,,1,,,,
72159,,,1,,,,,,,,,,
72161,,,,1,,,,,1,,,,
72162,,1,,,1,,,,1,1,,,
72163,,,,1,1,1,1,1,1,1,,1,
72164,,1,,,1,,,,1,,,,
72165,,,,1,,,,,,,,,
72167,,1,,1,,,,,1,,,,
72169,,,1,,,,,,1,,,,1
72171,,,1,,,,1,,,1,,,
72173,,,,,,,,,,,,,
72175,,,,1,,,,,,,,,
72176,,1,,,,,,,1,,,,
72178,,,,,,,,,,,,,
72179,,,,,,,,,,,,,
72180,,,,,,,,,,,,,
72181,,,,,,,,,1,,,,
72183,,,,,,,,,1,,,,
72184,,,,,,,,,,,,,
72187,,1,,,,,1,,1,,,,
72188,,,,,,,,,,,,,
72190,,,1,,,1,,,,,,,
72191,,,,,,,,,,,,,
72193,,1,,,,,1,,1,,,,
72194,,,,,,,,,1,,,,
72196,,,,,,,1,,,,,,
72198,,,,,,,,,,,,,
72199,,,,1,,,,,1,,,,
72200,,,,,,1,1,,,,,,
72201,,,1,,,,,,,,,,1
72202,,,,,1,,,1,1,,,,1
72203,,,,1,,,1,,1,,,,
72204,,,,,,,,,,,,,
72205,,1,,,1,,,,1,,,,
72206,,,,,,,,,,,,,
72207,,,1,,,,,,,,,,
72211,,,,,,,,,,,,,
72212,,,,,,,,,,,,,
72213,,1,1,,1,,1,,1,,,,
72214,,1,1,,,,,,1,,,,
72215,,,,1,,,,,,,,,
72216,,,,,,,,,,,,,
72218,,,,,,,,,,,,,
72220,,,,1,,,1,,1,,,,
72221,,,,,,1,1,,1,,,,
72224,,,,,,,,,,,,1,
72225,,1,,,,1,,,1,1,,,
72226,,,,,,,1,,,,,,
72227,,,,,,,,,,,,,
72228,,,,,1,,,,1,,,,1
72229,,1,,,,,1,,1,,,,
72230,,,,,1,,,,1,,,,
72231,,,,,,,,,1,1,1,,
72232,,,,,,,,,,,,,
72234,,1,,,,,,,1,,,,
72235,,,1,,,,1,,1,,,,
72236,,,,,1,,,,,,,,
72237,,,1,,,,,1,,,,,1
72239,,,,,,,,,,,,,
72240,,1,,,,,,,1,,,,
72241,,1,1,,,,,,1,,,,
72242,,,,,,,,,,,,,
72243,,,,,,,,,,,,,
72244,,,,1,,,,,1,,,,
72245,,,1,,,,1,1,,1,,,
72246,,,,,,,,,,,,,
72248,,,,,,,,,,,,,
72249,,,,,,1,1,,1,,,,
72251,,,,1,,,,,,,,,
72252,,,,,,,,,,,,,
72253,,,,,,,,,,,,,
72255,,,,,1,,,,1,,,,
72256,,1,,,1,,1,,,,,,
72257,,,,,,,,,,,,,
72258,,,,,,,1,,1,,,,
72259,,,,,,,,,,,,,
72262,,1,,,,,,,,,,,
72263,,,,,,,,,,,,,
72265,,,,,,,,,,,,,
72266,,,,,,,,,,,,,
72267,,,,,,,,,,,,,
72268,,,,,,,1,,,1,,,
72269,,,,,,,,,,,,,
72273,,1,,,,,,,,,,,
72274,,,,1,,,,,,,,,
72276,,,,,,,,,,,,,
72277,,,,,,,,,,,,,
72278,,1,,1,,,1,,1,,,,
72279,,,,,,,,,,,,1,
72280,,,1,,1,,,,,,,,
72283,,,,,,,,,,,,,
72285,,,,,,,,,1,,,,
72286,,,,1,,,,,,,,,
72287,,,,,,,,,,,,,
72288,,,,,,,,,,,,,
72289,,1,,,,,1,,1,,,,
72291,,,,,,,,,,,,,
72292,,,,,,,,,,,,,
72293,,,,,,,,,,,,,
72296,,,,,,,,,,,,,
72297,,,,,,,,,,,,,
72299,,,,1,,,1,,,,,,
72300,,,,,,,1,,1,,,,
72301,,,1,,,,1,,1,1,1,,
72304,,,,,,,,,,,,,
72305,,,,1,,,1,,1,,,,
72307,,,,,,,,,,,,,
72308,,,,,,,,,,,,,
72310,,,,1,,,,,,,,1,
72311,,,,,,,,,,,,,
72312,,,,,,,,,,,,,
72313,,,,,1,,1,,,,,,
72314,,,,,,,,,,,,,
72316,,1,,,,,,,1,,,,
72318,,,,,,,,,,,,,
72319,,,,,,,1,,,,,,
72321,,,,,,,,,,,,,
72322,,,,,,,,,,,,,
72323,,1,,,,,,,1,,,,
72325,,,,,,,,,,,,,
72326,,,,,,,,,,,,,
72327,,,,1,,,,,,,,,
72329,,,,,,,,,,,,,
72330,,,,,1,,1,,,,,,
72332,,,,,,1,1,,1,,,,1
72333,,,,,1,1,1,,,,,,
72334,,,,1,,,,,,,,,
72335,,,,,,,,,,,,,
72338,,,,,,,,,,,,,
72339,,,,,,,,,,,,,
72340,,,1,,,1,1,,,,,,
72341,,,,,,,,,,,,,
72342,,,1,,,,1,,,,,,
72343,,,1,,,,,,,,,,
72344,,,,,,,,,,,,,
72346,,,,,,,,,,,,,
72347,,1,,,,,,,,,,,
72348,,,,,,,,,,,,,
72350,,,,,,,,,,,,,
72351,,,,,,,1,,,,,,
72352,,,,,,,,,,,,,
72353,,,,,,,,,,,,,
72354,,,,,,,,,,,,,
72356,,1,,,1,1,1,,1,,,,
72357,,,,,,,,,,,,,
72360,,,,,1,,1,,1,,,,
72361,,1,,,,,,,,,,,
72364,,,,,,,,,,,,,
72365,,1,,,,,,,,,,,
72367,,,,,,,,,,,,,
72368,,,,,,,,,,,,,
72369,,1,1,,,,,,,,,,
72370,,,,,,,1,,,,,,
72374,,,,,,,,,,,,,
72375,,,,,,,,,,,,,
72376,,,,,,,,,,,,,
72379,,,1,1,,,1,,,,,,
72380,,,,,,,,,,,,,
72381,,,,,,,1,,1,1,,1,
72382,,1,,,1,,,,1,,,,
72383,,,,,,,,,,,,,
72384,,,,,,,,,,,,,
72385,,,,,,,,,,,,,
72386,,,,,,,,,,,,,
72387,,,,,,,1,,1,,,,
72390,,1,,,,,1,,,,,,
72391,,,,,,,,,1,,,,
72392,,1,1,,,,1,1,1,,,,
72393,,,1,1,,,,,,,,,
72394,,,,,,,,,,,,,
72395,,1,,,,,,,,,,,
72396,,,,,,,,,,,,,
72397,,,,1,,,,,,,,1,
72398,,,,,,,1,,,,,,
72400,,,,,,,,,,,,,
72401,,,1,,,1,,,1,,,1,
72403,,,,1,,,,,,,,,
72404,,1,,1,1,,1,1,1,1,1,,
72405,,1,,,,,,,1,,,,
72406,,,1,,,1,,,1,,,,
72407,,,,,,1,,,1,,,,
72408,,,,,,,,,,,,,
72409,,,,,,,,,,,,,
72410,,1,,,,,,,,,,,
72411,,,,,,,1,,,,,1,
72412,,1,,1,,,1,,1,,,,
72413,,,1,,,,1,,,1,1,,
72414,,,,1,,1,,,,,,,
72415,,1,,1,,,1,,,,,,
72418,,,,,,,,,,,,,
72419,,,,,,,,,,,,,
72421,,,,,,,,,1,,,,
72422,,,1,,,,1,,1,,,,
72423,,,,1,,,,,,,,,
72424,,,,,,,,,,,,,
72425,,,,,1,,,,,,,,
72426,,,,,,,,,1,,,,
72427,,,,1,,,1,,1,,,,
72428,,,,,,,,,,,,,
72429,,,1,1,,,1,,1,,,,
72430,,1,,,,,,,1,,,,
72432,,,,,1,,1,,1,,,,
72433,,1,,,,,1,,1,,,,
72435,,,,,,,,,,,,,
72436,,,,,,,,,,,,,
72437,,,,,,,,,,,,,
72439,,1,1,,,,1,,1,,,,1
72441,,,,,,,,,,,,,
72442,,,,,,,,,1,,,,
72443,,,,,,,,,,,,,
72444,,1,,,,,1,,,,,,
72445,,,,,,,,,,,,,
72446,,,,,,,,,,,,,
72447,,1,,,1,,,,1,,,,
72449,,,,,,,,,,,,,
72450,,1,,,,,1,,,,,,
72451,,,,1,,,1,,1,,,,
72452,,1,,,,,,,1,,,,
72454,,,,,,,,,1,,,,
72455,,,,,,,,,,,,,
72456,,,,,1,,,,,,,,
72459,,,,,,,,,,,,,
72460,,,,,,,,,,,,,
72461,,,,,,,,,,,,,
72462,,,1,,,,,,,,,,
72465,,1,,1,,1,1,,1,,,,
72466,,,,,,,,,,,,,
72468,,,,1,,,,,1,,,1,
72469,,,,,,,,,,,,,
72470,,,,,,,,,1,,,1,
72471,,,,,,,,,,,,,
72472,,,,,,,,,,,,,
72473,,,,,,,,,,,,,
72474,,,,,,,,,,,,,
72476,,,,,,,,,,,,,
72478,,,1,,,,,,,,,,
72479,,,,,,,,,,,,,
72480,,1,,,,,,1,1,,,,
72481,,,,,,,,,,,,,
72484,,,,1,,,1,,,,,,
72485,,,,,,,,,1,,,,
72486,,,,,1,,,,,,,,
72488,,1,,,,,,,1,,,,
72489,,1,,,,,1,,1,,,,
72490,,1,,,,,,,1,,,,
72491,,,,,,,,,,,,,
72494,,,,1,,,1,,,,,,
72495,,1,,,,,,,1,,,,
72496,,,,,,,,,1,,,,
72497,,,1,1,1,,,,1,,,,
72498,,,,1,,,,,,,,,
72499,,,,,,,,,,,,,1
72500,,,,,,,,,,,,,
72501,,,,1,,,,,,,,,
72502,,,,,,,,,1,,,,
72503,,1,,,,1,1,,1,,,,
72507,,,,,,,,,,,,,
72508,,,,,,,,,,,,,
72510,,,,,,,,,,,,,
72511,,1,,,,,,,1,,,,
72512,,1,,,,,,,,,,,
72515,,,,,,,1,,,,,,
72516,,1,,,,,1,,1,,,,
72517,,1,,,,,,,1,,,,
72518,,1,,,,,,,,,,,
72519,,,,,,,,,,,,1,
72520,,,,,,,,,,,,,
72521,,,1,,,,1,,,,,,
72523,,,,1,,,,,,,,,
72524,,,,,,,,,,,,,
72525,,,,,,,,,,,,,
72528,,,,,,,,,,,,,
72530,,1,,,,,1,,1,,,,
72533,,,,,,,,,,,,,
72534,,,,,,,,,,,,,
72535,,,,,1,,,,,,,,
72536,,,,,,,,,,,,,
72537,,1,,1,1,,1,,,,,,
72538,,,,1,,,,,,,,1,
72539,,,,,,,,,,,,,
72541,,,,1,,,,,,,,,
72542,,,,,,,,,,,,,
72543,,1,,,,,,,,,,,
72544,,,,,,,,,,,,,
72547,,,,,,,1,,,,,,
72548,,,,,,,,,,,,,
72549,,,,,,,,1,1,1,1,,1
72551,,,,,,,,,,,,,
72553,,,,1,,,,,1,,,,
72554,,,,,,,,,,,,,
72555,,1,,1,,,1,,,,,,
72556,,,,,,,,,,,,,
72557,,,,1,,,1,,1,,,,
72558,,,,,,,,,,,,,
72559,,,,,,,,,1,,,,
72560,,,,1,,,1,,,,,,
72561,,1,,1,1,,1,,1,,,,
72565,,,1,,,,1,,1,,,,
72567,,1,,,,,,,,,,,
72568,,,1,,,,,1,,,,,
72571,,,,,1,,,,,,,,
72573,,1,,,,1,,,1,,,,
72574,,,,,,,,,,,,,
72576,,1,,,,,,,1,,,,
72578,,,,,,,,,,,,,
72580,,,,,,,,,,,,,
72581,,,,,,,,,,,,,
72582,,,,,,,,,,,,1,
72586,,,1,,,,,,,1,1,,
72589,,,,,,1,,,1,,,,
72590,,,,,,,1,,1,,,,
72591,,,,,,,,,,,,,
72592,,,,,,,,,,,,,
72593,,,,1,,,1,,1,,,,
72595,,,,,,,,,,,,,
72596,,1,,1,1,1,1,,1,,,1,
72597,,1,,,,,,,,,,,
72599,,,,,,,,,,,,,
72600,,,,,,,,,,,,,
72602,,,,1,,,,,,,,,
72604,,,,,,,,,,,,,
72605,,1,,,,,,,1,,,,
72606,,,,,,,,,,,,,
72607,,,,,,,,,,,,,
72608,,,,,,,,,,,,,
72609,,,,,,,1,,,,,,
72611,,,,,,,,,,,,1,
72612,,,,,,,1,,1,,,,
72613,,,,1,,,1,,1,,,,
72614,,,,,,1,1,,1,,,,
72615,,,,,,,1,,1,,,,
72616,,,,,,,1,,,,,1,
72617,,1,,,,,1,,1,1,,,
72618,,,,,,,,,,,,,
72619,,,1,1,,,,,,,,,
72621,,,,,,,,,,,,,
72622,,1,,,,,,,1,,,,
72623,,1,1,,,,,,1,,,,
72624,,,,,,,,,,,,,
72625,,,,,,,,,,,,,
72626,,,,,,,,,,,,,
72627,,,,,,,,,,,,,
72628,,1,,,1,,1,,1,,,,
72629,,,,1,,,,,,,,,
72630,,,,,,,,,,,,,
72631,,,,1,,,,,1,,1,,
72632,,,,,,,,,,,,,
72633,,,,,,,,,,,,,
72634,,,,,,,,,,,,,
72636,,,,1,,,,,,,,,
72640,,,1,,,,,,,,,,
72641,,,,,,,,,,,,,
72642,,1,,,,,1,,1,,,,
72643,,,1,,,,,,,,,,
72645,,,,,,,,1,1,,,,
72646,,,,1,,,,,,1,,,
72647,,,,,,,1,,,,,,
72649,,,,,,,,,,,,,
72650,,1,,,,,,,1,,,,
72651,,,,,,,,,,,,,
72653,,,,,,,,,1,,,,
72654,,,,,,,,,,,,,
72655,,1,,,,,,,,,,,
