Respondent,.net core,angular,cordova,django,hadoop,node.js,react,spark,spring,tensorflow,torch/pytorch,unnamed: 1,xamarin
72886,,,1.0,,,,1.0,,,,,,
72889,,,,1.0,,,,,,,,,
72890,,,,,,,,,,,,,
72891,1.0,1.0,,,,1.0,,,,,,,1.0
72892,,,,,,,,,,,,,
72894,,,,,,,1.0,1.0,,,,,
72896,,1.0,1.0,,,,,,1.0,,,,
72897,,1.0,,1.0,,1.0,1.0,,,,,,
72898,,,,,,,,,,,,,
72899,1.0,,,,,,,,,,,,
72900,,1.0,,,,1.0,,,,,,,
72901,,,,,,,,,,,,,
72902,,,,,,,,,,,,,
72903,,,,,,,,,,,,,
72905,,,,,,,,,,,,,
72906,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,
72907,,,,,,,,,,,,,
72908,,,,,,,,,,,,,
72909,,,,,,,,,,,,,
72911,,,,,,,,,,,,,
72912,1.0,,,,,,,,,,,,
72913,,1.0,,,,1.0,,,,,,,
72918,,,,,,,,,,,,,
72919,,,,,,1.0,1.0,,,,,,
72923,,,,,,,,,,,,,
72924,,,,,,,,,,,,,
72925,,,,,,,,,,,,,
72927,,,,,,,,,,,,,
72928,1.0,1.0,1.0,,,1.0,,,,1.0,,,
72929,,,,,,1.0,1.0,,,,,,
72930,,,,,,,,,,,,,
72931,,1.0,,,,1.0,,,1.0,,,,
72932,,,,,,,,,1.0,,,,
72933,,,,,,1.0,1.0,,,,,,
72934,,,,,,,,,,,,,
72935,,1.0,,,,1.0,,,1.0,,,,
72936,,,,,,,,,,,,,
72937,1.0,1.0,,,,1.0,1.0,,,,,,
72938,,1.0,,1.0,,1.0,1.0,,1.0,,,,
72940,1.0,1.0,,,,1.0,,,,,,,1.0
72942,,,,1.0,,,,,,,,,
72944,,1.0,,1.0,1.0,1.0,,1.0,,,,,
72946,1.0,,1.0,,,,,,,,,,1.0
72947,,,1.0,1.0,,1.0,1.0,,,,,,
72949,1.0,1.0,,,,1.0,1.0,,1.0,,,,
72950,,,,,,1.0,1.0,,1.0,,,,
72951,,1.0,,,,,,,,,,,
72952,,1.0,,,,,,,,,,,
72954,,,,,,,,,,,,,
72955,,,,,,1.0,1.0,,,,,,
72956,,,,,,,,,,,,,
72957,,,,,,,,,,,,,
72959,,,,,,,,,,,,,
72960,,,,,,,,,,,,,
72962,,1.0,,,,1.0,1.0,,,,,,
72963,1.0,,,,,1.0,,,,,,,1.0
72964,,,,,,,,,,,,,
72965,,,,,,,,,,,,,
72966,,,,,,,,,,,,,
72967,,,,,,,,,,,,,
72968,,,,,,1.0,1.0,,,1.0,,,
72971,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,
72972,,,,1.0,,,,,,,,,
72973,,,,,,,,,,,,,
72974,,,,,,,,,,,,,
72975,,,,,,1.0,,1.0,,1.0,1.0,,
72976,,1.0,,,,1.0,1.0,,1.0,,,,
72977,1.0,1.0,,,,1.0,1.0,,,,,,
72978,,,,,1.0,,,1.0,,1.0,,,
72983,,1.0,,1.0,,,,,,1.0,,,
72985,,,,,,,,,,,,,
72986,1.0,1.0,1.0,,,,,,,,,,
72987,,,,,,,,,,,,,
72988,,1.0,,,,,,,,,,,
72989,,,,,,1.0,1.0,,1.0,,,,
72990,,,,1.0,,1.0,1.0,,,,,,
72991,,,,,,,,,,,,,
72992,,,,,,,,,1.0,,,,
72993,,,,,,,,1.0,,1.0,,,
72994,,,,,,,,,1.0,,,,
72996,,,,,,,,,,,,,
72997,,,,,,,,,,,,,
72999,1.0,,,,,1.0,1.0,,,,,,
73000,1.0,,,,,1.0,,,,,,,
73001,,,,,,1.0,1.0,,,,,,
73002,1.0,1.0,,1.0,,1.0,1.0,,,,,,
73003,,,,,,,,,,,,,
73004,1.0,,,,,,,,,,,,
73005,,1.0,,,,,,,,,,,1.0
73006,,,1.0,,,1.0,,,,,,,
73007,,,,,,,,,,1.0,,,
73010,,,,,1.0,,,1.0,,,,,
73011,,,,,,,,,,,,,
73012,,,,,,,,,,,,,
73013,,,,,,,,,,,,,
73014,,1.0,1.0,,,,,,1.0,,,,
73015,,,,,,,,,,,,,
73016,,,,,,,,,,,,,
73017,,,,1.0,,1.0,1.0,,,,,,
73018,,1.0,,,,,,,,,,,
73019,,,,,,,,,,,,,
73020,,1.0,,,,,,,1.0,,,,
73021,,,,,,,,,,,,,
73023,,,,,,,,,,,,,
73024,1.0,,,,,,,,,,,,
73025,1.0,1.0,,,,1.0,1.0,,,,,,
73028,,,,,,,,,,,,,
73029,,,,,,1.0,,,,,,,
73030,,,,1.0,,,,,,,,,
73032,1.0,,,,,1.0,,,,,,,
73034,,1.0,,,,,,,,,,,
73036,,,,1.0,,1.0,,,,,,,
73037,,,,,,,,,,,,,
73038,,,,,,,,,,,,,
73039,,,,,,,,,,,,,
73040,,,,,,,,,,,,,
73043,,,,,,,,,1.0,,,,
73044,,,,,,,,,,,,,
73046,,,,,1.0,,,1.0,,1.0,,,
73047,,,,,,,,,,,,,
73048,,,,,,,,,,,,,
73049,,,,,,,,,,,,,
73051,,,1.0,,,1.0,,,1.0,,,,
73052,1.0,,,,,,,,,,,,
73053,,1.0,,,,,,,,,,,
73054,,,,,,,,,,,,,
73055,,,,,,,,,,,,,
73056,,1.0,,,,1.0,,,,,,,
73057,1.0,,,,,1.0,,,,,,,
73059,,1.0,,,,1.0,,,,,,,
73060,,,,,,,,,,,,,
73061,,,,,,,,,,,,,
73064,,,,,,,,,1.0,,,,
73065,1.0,1.0,,,,1.0,,,,,,,
73066,,,,,,,,,,,,,
73068,,1.0,,,,,,,,,,,
73069,,,,,,1.0,1.0,,,,,,
73070,,,,,,,,,,,,,
73071,,,,,,,,,,,,,
73072,,,,,,,,,,,,,
73074,,,,,,,,,,,,,
73075,,,,,,,,,,,,,
73077,,,,,,,,,,,,,
73079,,,,,,,1.0,,,,,,
73080,,,,,,,,,,,,,
73082,,,,,,,,,1.0,,,,
73083,1.0,,,,,,,,,,,,
73084,,,1.0,1.0,,,,,1.0,,,,
73086,,1.0,,,,1.0,,,,,,,
73087,1.0,1.0,,,,1.0,1.0,,,,,,
73089,,1.0,1.0,,,1.0,1.0,,,,,,
73090,,,,,,,,,,,,,
73091,1.0,1.0,,,,1.0,,,,,,,1.0
73092,,,,,,,,,,1.0,,,
73094,,1.0,,,,1.0,,1.0,,,,,
73097,,,,,,,,,,,,,1.0
73098,,,,1.0,,,,,,,,,
73099,,,,,,,,,,,,,
73100,,1.0,,,,,,,,,,,
73101,,1.0,,,,1.0,,,1.0,,,,
73102,1.0,1.0,,,,1.0,1.0,,,,,,1.0
73103,,,,,,,,,1.0,,,,
73105,,,,,,,,,,,,,
73106,,1.0,,,,1.0,,,,,,,
73107,,,,,,,,,,,,,
73109,,,,,,,,,,,,,
73110,,,,,,,,,,,,,
73112,1.0,1.0,,,,1.0,1.0,,,,,,1.0
73114,,,,,,,,,,,,,
73117,,1.0,1.0,,,,1.0,,,,,,
73118,,,,,,,,,,,,,
73119,,,,,,,,,1.0,,,,
73120,,,,,,,1.0,,,,,,
73121,,,,,,,,,1.0,,,,
73123,,,,,,,,1.0,,,,,
73124,,,,,,,,,,,,,
73125,,,,,,1.0,1.0,,1.0,,,,
73127,,,,,,,,,,,,,
73128,,,,,,,,,,,,,
73130,,,,,,,,,,,,,
73133,,,,,,1.0,,,,,,,
73134,,1.0,,,,,,,,,,,
73135,,,,,,,,,,,,,
73136,1.0,1.0,,,1.0,1.0,,1.0,,,,,
73138,,,,,,,,,1.0,,,,
73139,,,,,,1.0,1.0,,,,,,
73140,1.0,,,,,,,,,,,,
73141,,,,,,1.0,1.0,,,,,,
73142,1.0,,,,,,,,,,,,
73143,,,,,,,,,,,,,1.0
73145,,,,,,,,,,,,,
73146,,1.0,,,,,,,1.0,,,,
73147,,,,,,1.0,,,1.0,,,,
73148,1.0,,,,,,,,,,,,
73149,,,,,,,,,,,,,
73151,,,,,,1.0,,,,,,,
73153,,,,,,1.0,,,,,,,
73154,,,,,,1.0,1.0,,,,,,
73156,,,,,,,,,,,,,
73158,1.0,,,,,,,,1.0,1.0,1.0,,
73159,,,,,,,,,,,,,
73160,,,,,,,,,,,,,
73161,1.0,,,,,,,,,,,,
73163,1.0,1.0,,,,,,,,,,,
73164,1.0,1.0,,,,,,,,,,,
73166,,,,,,,,,,,,,
73167,,,,,,,,,,,,,
73168,1.0,,,,,,,,,,,,
73169,,,,,,1.0,,,,,,,
73171,,,,,,1.0,,,,,,,
73172,,1.0,,,,1.0,,,,,,,
73174,,,,,,1.0,,,,,,,
73177,,,,,,1.0,1.0,,1.0,,,,
73178,,,,,,,,,,,,,
73179,,,,,,1.0,,,,,,,
73180,,,,,,,,,,,,,
73181,,,,,,,,,,,,,
73182,,,,,,,,,,,,,
73183,,,,,,,,,,,,,
73185,,,,,,,,,,,,,
73186,1.0,1.0,,1.0,,1.0,,,,1.0,,,
73187,,1.0,,,,1.0,,,1.0,,,,
73188,,,,,,,,,,,,,
73189,,,,,,,,,,,,,
73190,,,,,,,,,1.0,,,,
73192,,,,,,,,,,,,,
73193,,,,,,,,,,,,,
73195,,,,,,,,,,,,,
73196,1.0,1.0,,,,1.0,,,,,,,
73197,,,,,,,,,,,,,
73198,,,,,,,,1.0,,1.0,,,
73199,,,,,,,,,,,,,
73202,,,,,,,,,,,,,
73205,,,,,,,,,,,,,
73206,,,,,,,,,,,,,
73207,,,,,,,,,,,,,
73209,,,,,,,,,,,,,
73210,,1.0,,,,1.0,,,,,,,
73211,,,,,,,,,1.0,,,,
73212,,,1.0,,,,1.0,,,,,,
73213,,,,,,,,,,,,,
73214,,,,,,,,,,,,,
73216,,,,,,,,,,,,,
73218,,,,,,,,,,,,,
73219,,,,,,,,,,,,,
73221,,,,1.0,,1.0,1.0,,,1.0,1.0,,
73223,,,,,,,,,,,,,
73224,,,,,,,,,,,,,
73225,,,,,,,,,,,,,
73229,1.0,,,,,,,,,,,,
73231,,,,,,,,,,,,,
73233,1.0,,,,,,,,,,,,
73234,,,,,,,,,,,,,
73236,,,,,,,,,,,,,
73237,,,,,,,,1.0,,1.0,,,
73241,,,,,,,,,,,,,
73244,,,,,,,,,,,,,
73245,,,,,,,,,,,,,
73246,,,,,,,,,,,,,
73248,,,,,,,,,,,,,
73249,1.0,,,,,,,,,,,,
73250,,,,,,,,,,,,,
73251,,,,,,,1.0,,,,,,
73253,,,,,,,,,,,,,
73254,,,,,,1.0,,,,,,,
73255,1.0,1.0,1.0,,,1.0,,,,,,,1.0
73256,,,,,,,,,,,,,
73257,,,,,,,,,,,,,
73258,,1.0,1.0,,,1.0,,,1.0,,,,
73259,,,,,,,,,,,,,
73260,,,,,,,,,,,,,
73261,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,
73262,,,,,,1.0,,,,,,,
73263,1.0,1.0,,,,1.0,,,,,,,
73264,,,,,,1.0,,,,,,,
73266,,,,,,,,,,,,,
73267,,,,,,,,,,,,,
73268,,,,,,,,,,,,,
73269,,,,,,1.0,1.0,,1.0,,,,
73270,1.0,,,,,,1.0,,,,,,1.0
73271,1.0,1.0,,,,1.0,,,,,,,
73272,1.0,,,,,1.0,1.0,,,,,,
73274,1.0,,,,,,,,,,,,
73275,,,,1.0,,,,,,,,,
73277,,,,,,,,,,,,,
73278,,,,,,1.0,,,,,,,
73279,,,,,,,,,,,,,
73281,,,,,,,,,,,,,
73282,,1.0,,,,1.0,1.0,,,,,,
73283,,,,,,,,,,,,,
73284,,,,,1.0,,,1.0,,1.0,,,
73285,1.0,,,,,,,,,,,,1.0
73286,1.0,,,,,,,,,,,,
73289,,,,,,,,,,,,,
73290,,1.0,,,,1.0,,,,,,,
73291,1.0,,,,,,,,,,,,
73292,,,,,,1.0,1.0,,,,,,
73294,1.0,,,,,,,,,,,,
73296,,,,,,,,,1.0,,,,
73297,,,,,1.0,,,,1.0,,,,
73298,,1.0,,,1.0,,,,1.0,,,,
73299,1.0,,,,,1.0,,,,,,,
73300,,1.0,1.0,,,1.0,,,,,,,
73301,,,,,,,,,,,,,
73303,,1.0,,,,1.0,1.0,,1.0,,,,
73305,1.0,,,,,,,,1.0,,,,
73306,,,,,,1.0,,,,,,,
73307,1.0,,,,,,,,,,,,1.0
73309,,,,,,1.0,,,1.0,,,,
73310,,1.0,,,,1.0,,,,,,,
73311,,,,,,,,,,,,,
73312,,,,,,,,,,,,,
73313,,,,,,,,,,,,,
73316,,,,,,1.0,,,,1.0,,,
73317,,,1.0,,,1.0,1.0,,,,,,
73318,1.0,1.0,,,,,,,,,,,1.0
73319,,,,,,1.0,1.0,1.0,,,,,
73320,,,,,,,,,,,,,
73321,,1.0,,,,,,,,,,,
73324,,1.0,,,,1.0,,,,,,,
73325,,,,,,,,,,,,,
73328,1.0,1.0,,,,,,,,1.0,,,
73330,,,,,,1.0,,,,,,,
73331,,,,,,,,,,,,,
73332,,,,,,,,,,,,,
73333,,1.0,,,,1.0,,,,,,,
73334,,,,,,,,,1.0,,,,
73337,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0
73340,,,,,,,,,,,,,
73341,,1.0,1.0,,,,,,,,,,
73343,1.0,1.0,,,,,,,1.0,,,,
73344,,,,,,,,,,,,,
73345,1.0,,,,,,,,,,,,1.0
73346,,,,,,,,,,,,,
73349,,,,,,,,,,,,,
73350,,,,,,1.0,1.0,,,,,,
73351,,,,,,,,,,,,,
73353,,,,,,,,,1.0,,,,
73355,,1.0,,,,1.0,,,,,,,
73356,,,,,,,1.0,,,,,,
73357,,1.0,,,,1.0,,,1.0,,,,
73359,1.0,1.0,,,,1.0,,,,,,,
73362,,,,,,,,,,,,,
73365,,,,,,,1.0,,,,,,
73366,,1.0,,,,1.0,,,,,,,
73367,,1.0,,1.0,,,,,,,,,
73368,,,,1.0,,,,,,,,,
73372,,1.0,,,,,,,,,,,
73373,,,,,,,,,,,,,
73374,,,,,,,,,,1.0,,,
73375,,,,1.0,,1.0,,,,1.0,1.0,,
73376,,,,,,,,,,,,,
73377,1.0,1.0,1.0,,,1.0,,,,,,,
73378,,,,,,,,,,,,,
73379,,,,,,,,,,,,,
73382,,,,,,,,,,,,,
73384,1.0,,,,,,,,,,,,
73385,,,,,,1.0,1.0,,,,,,
73386,,,,,,,,,,,,,
73387,,,,,,,,,,,,,
73389,,,,,,,,,,,,,
73390,,,,,,,,,,,,,
73391,,,,,,,,,,,,,
73392,1.0,1.0,1.0,,,1.0,,,1.0,,,,1.0
73393,,,,1.0,,,,,,,,,
73394,,,,,,,,,,,,,
73395,,,,,,1.0,,,,,,,
73396,,,,,,,,,,,,,
73397,,,,1.0,,,,,,1.0,,,
73399,,1.0,,,,1.0,,,,,,,
73401,,,,,,,,,,1.0,,,
73402,,,,,,,,,,,,,
73403,,,,,,1.0,,,1.0,,,,
73405,,1.0,,,,1.0,,,,,,,
73406,,,,,,,,,,,,,
73407,,,,,,,,,1.0,,,,
73409,,,,,,,,,,,,,
73411,,1.0,,,,,,,,,,,
73414,,,,,,,1.0,,,,,,
73416,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,
73417,,,,,,,,,,,,,
73419,,,,,,,,,,,,,
73422,,,,,,,,,,,,,
73423,,,,,,,,,,,,,
73424,,,,,,,,,,,,,
73425,1.0,1.0,1.0,,,,,,,,,,
73426,,,,,,,,,,,,,
73428,,,,,,1.0,1.0,,,,,,
73429,1.0,1.0,,,,,,,,,,,
73430,,,,1.0,,,,,,,,,
73431,,,,,,,,,,,,,
73432,,1.0,,,,1.0,,,,,,,
73433,,,,,,,,,,,,,
73434,,,,,,,,,,,,,
73435,,,,,,,,,,,,,
73436,,1.0,,,,1.0,,,1.0,,,,
73438,,,,,,,,,,,,,
73439,,1.0,1.0,,,1.0,,,1.0,,,,
73442,1.0,,,,,,,,,,,,
73443,,,,,,,,,,,,,
73447,,,,,,,,,,,,,
73448,,,,,,,1.0,,1.0,,,,
73450,,,,1.0,,1.0,1.0,,,,,,
73454,,,,,,,,,,,,,
73455,,,,,,,,,,,,,
73456,,,,,,,,,,,,,
73460,,,,,,,,,,,,,
73464,,,,,,,,,,,,,
73465,1.0,,,,,,,,,,,,
73467,,,,,,,,,,,,,
73468,1.0,,,,,,,,,,,,
73469,,,,1.0,,,,,,,,,
73470,,,,,,,,,,,,,
73472,,,,,,1.0,1.0,,,,,,
73473,,,,,1.0,,,1.0,,,,,
73475,,,,,,,,,,,,,
73476,,,,,,1.0,1.0,,1.0,,,,
73478,,,,,,,1.0,,,1.0,1.0,,
73479,,1.0,,,,,,,,,,,
73480,,,,1.0,,,,,,,,,
73481,,,,,,,,,,,,,
73482,,,,,,,,,1.0,,,,
73484,,,,,,,,,,,,,
73486,,1.0,,,,,,,1.0,,,,
73487,,,,,,,,,,,,,
73488,,,,,,,,,,,,,
73489,,,,,,1.0,,,,,,,
73492,,,,,,1.0,1.0,,,,,,
73493,1.0,,,,,,,,,,,,
73494,,,,,,,,,,,,,
73495,,,,,,,,,,,,,
73497,,1.0,,,,1.0,,,,,,,
73498,,,,1.0,,,,,,,,,
73499,,,,,,1.0,1.0,,,,,,
73500,,,,,,,,,,,,,
73501,,1.0,,,,,,,1.0,,,,
73502,,,,,,,,,,1.0,,,
73503,,,,,,,,,,,,,
73504,1.0,,,,,1.0,,,,,,,
73507,,,,,,,,,,,,,
73508,,,,,,,,,,,,,
73509,,,1.0,,,1.0,1.0,,,,,,
73510,1.0,1.0,,,,,,,,,,,
73512,,1.0,,1.0,,,,,,1.0,,,
73513,,1.0,,,,1.0,1.0,,,,,,
73515,,,,,,1.0,,,,,,,
73516,,1.0,,1.0,,,,,1.0,,,,
73518,,,,,,,,,,,,,
73519,,,,,,,,,,,,,
73520,,,,,,1.0,1.0,,,,,,
73521,,,,,,,,,,,,,
73522,,,,,,,,,,,,,
73523,,,,,,1.0,,,,,,,
73524,,,,,,,,,,,,,
73525,,,,,,,,,,,,,
73526,,,,,,1.0,,,,,,,1.0
73527,,1.0,,,,1.0,,,,,,,
73530,,,,,,,,,,,,,
73535,,,,,,,,,,,,,
73537,,,,,,,,,,,,,
73538,,,,,,,,,,,,,
73539,1.0,,1.0,,,1.0,,,,,,,
73540,,,,1.0,,1.0,,,,1.0,,,
73543,,,,,,,,,,,,,
73545,,1.0,,,,,,,,,,,
73547,,,,,,,,,,,,,
73548,1.0,,,,,,,,1.0,,,,
73549,,,,1.0,,1.0,1.0,,,,,,
73550,1.0,1.0,,,,1.0,,,,,,,
73551,,,,,,,,,,,,,
73553,1.0,,,,,1.0,1.0,,,,,,
73556,,1.0,,,,,,,,,,,
73557,,,,,,,,,,,,,
73558,,1.0,,,,,,,,,,,
73559,,,,,,,,,,,,,
73560,,,,,,,,,1.0,,,,
73562,,,,,,,,,,,,,
73563,,,,,,,,,,,,,
73564,,,,,,,,,,,,,
73565,,,,,,,,,,,,,
73566,,,,,,,1.0,,,,,,
73567,,,,,,1.0,,,,,,,
73568,,,,,,1.0,,,,,,,
73572,,1.0,,,,1.0,1.0,,,,,,
73573,,,,,,,,,,,,,
73574,,1.0,,,,,,,,,,,
73575,,,,,,,,,,,,,
73577,,,,,,,,,,,,,
73578,1.0,,,,,,,,,,,,
73579,,,,,,1.0,1.0,,,,,,
73580,,,,,,,,,,,,,
73581,,,,,,,,,,,,,
73582,,,,,,,,,,,,,
73583,,,,,,,,,,,,,
73584,1.0,,,,,,,,,,,,1.0
73586,,,,,,,,,,,,,
73587,,,,,,,,,,,,,
73588,,1.0,,,,,,,,,,,
73589,,,,,,,,,,,,,
73592,,,,,,,,,,,,,
73594,,1.0,,,,,,,,,,,
73595,,1.0,,,,1.0,,,,,,,
73596,1.0,,,,,1.0,,,,,,,
73598,,,,,,1.0,1.0,,,,,,
73599,,1.0,,,,,,,1.0,,,,
73600,,1.0,,,,,,,1.0,,,,
73601,,,,,,,,,,,,,
73603,,1.0,1.0,,,,,,1.0,,,,
73604,1.0,,,,,1.0,,,,,,,
73605,1.0,1.0,,,,1.0,,,,,,,
73606,,,,,,,,,1.0,,,,
73607,,1.0,,,,,,,,,,,
73608,1.0,1.0,,,,,,,,,,,
73609,1.0,,,,,,,,,,,,
73610,,,,,,,,,,,,,
73611,,,,,,,,,,,,,
73612,,,,,,,,,,,,,
73615,,1.0,,,,,,,,,,,
73616,,,1.0,,,1.0,,,,,,,
73618,1.0,1.0,,,,1.0,1.0,,,,,,
73621,,,,,,1.0,1.0,,,,,,
73626,,1.0,,,1.0,1.0,,,,,,,
73627,,,,,,,,,,,,,
73628,,,,,,,,,,,,,
73630,,,,,,,,,,1.0,,,
73631,,1.0,,,,1.0,,,,,,,
73633,,,,,,,,,,,,,
73635,,,,,,,,1.0,1.0,1.0,,,
73636,,,,,,,1.0,,,,,,
73637,,,,,,,,,,,,,
73638,,1.0,,,,1.0,1.0,,,,,,
73639,,1.0,1.0,,,1.0,1.0,,,,,,
73641,,,,,,,,,,,,,
73644,1.0,,,,,1.0,1.0,,,,,,
73645,,1.0,,,,,,,1.0,,,,
73646,,1.0,,,,1.0,1.0,,,,,,
73647,1.0,1.0,,,,1.0,,,,,,,
73648,,,,,,,,,,,,,
73650,,,,,,,,,,,,,
73654,1.0,,,,,,,,,,,,
73655,,,,,,1.0,1.0,,,,,,
73656,1.0,,,,,,,,,,,,
73657,,,,,,,,,,,,,
73658,,,,,,,,,,,,,
73660,,1.0,,1.0,,1.0,1.0,,,,,,
73661,,1.0,,,,1.0,1.0,,1.0,,,,
73662,,1.0,1.0,,,1.0,1.0,,,1.0,,,
73663,,,,,,,,,,,,,
73668,1.0,,,,,,,,,,,,1.0
73669,,,,,,,,,,,,,
73670,,,,,,,,,,,,,
73671,,,,,,,,,,,,,
73672,,,,,,,,,,,,,
73673,,,,,,,,,,,,,
73675,1.0,,,,,1.0,,,,,,,
73676,,1.0,,,,1.0,1.0,,,1.0,,,
73679,,,,,,,,,,,,,
73680,,1.0,1.0,,,1.0,1.0,,,,,,
73682,,,,,,,,,,,,,
73684,,,,,,,,,,,,,
73685,,,,,,,,,,,,,
73686,1.0,,,,,,,,,,,,
73687,1.0,1.0,,,,,,,,,,,1.0
73690,,,,,,,,,,,,,
73692,,,,,,,,,,,,,
73693,,1.0,,,,1.0,1.0,,1.0,,,,
73694,,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0
73695,,,,1.0,,1.0,1.0,,,,,,
73698,,,,,,,,,,,,,
73702,,,,,,1.0,1.0,,,,,,
73705,,,,,,,,,,,,,
73706,,,,,,,,,,,,,
73707,,,,,,,,,,,,,
73708,,1.0,,,,,,,,,,,
73709,,,,,,,,,,,,,
73710,,,,,,,,,,,,,
73711,,,,,,,,,,,,,
73713,,,,,,,,,,,,,
73714,,,,,,,,,,,,,
73715,1.0,,,,,,,,,,,,
73716,,,,1.0,,,,,,,,,
73717,,,,,,,1.0,,1.0,,,,
73718,,1.0,,,,,,,1.0,,,,
73719,,,,,,1.0,,,,,,,
73720,,,,,,,,,,,,,
73721,,1.0,1.0,,,1.0,,,,,,,
73722,,,,,,,,,1.0,,,,
73724,1.0,,,,,,,,,,,,
73725,1.0,,,,,,,,,,,,
73726,,,,,,,,1.0,1.0,,,,
73727,,,,,,,,1.0,,,,,
73729,,,,,,,,,1.0,,,,
73730,,,,,,,1.0,,,,,,
73731,,,,,,,,,,,,,
73733,,1.0,1.0,,,1.0,,,,,,,
73734,1.0,,,,,1.0,,,,,,,
73735,,,,,,,,,,,,,
73738,,,,,,,,,,,,,
73739,,,,,,,,,,,,,
73740,,,,,,,,,,,,,
73743,,1.0,,,,1.0,1.0,,,,,,
73744,,,,,,,,,,,,,
73745,1.0,,,,,,,,,,,,1.0
73746,,,,,,,,,,,,,
73747,,,,,,,,1.0,,,,,
73748,,,,,,,,,,,,,
73750,,,,,,,,,,,,,
73751,,,,,,,,,,,,,
73752,,,,,,,,,,,,,
73754,1.0,1.0,,,,,,,,,,,
73755,,,,,,,,,,,,,
73756,,1.0,,1.0,,1.0,1.0,,,1.0,,,
73757,,,,,,1.0,,,,,,,
73758,1.0,,,,,,,,,,,,
73759,,1.0,,,,1.0,,,1.0,,,,
73760,,,,,,1.0,,,,,,,
73761,,,,,,,,,,,,,
73762,,1.0,,,,1.0,,,,,,,
73763,,,,,,,,,1.0,,,,
73764,,1.0,,,,1.0,,,1.0,,,,
73765,,,,,,,,,,,,,
73766,,,,,,,,,,,,,
73767,,,,,,,,,,,,,
73768,,,,,,1.0,,,1.0,1.0,,,
73769,1.0,,,1.0,,1.0,,,,,,,
73770,,,,,,,,,,,,,
73771,,,,,1.0,,,1.0,,,,,
73773,1.0,,,,,,,,,,,,1.0
73774,1.0,1.0,,,,,,,,,,,
73776,,,,,,,,,,,,,
73777,,,,,,,,,,,,,
73778,,,,,,,,,,,,,
73779,,1.0,,,,1.0,1.0,,,,,,
73780,,1.0,,,,1.0,1.0,,,,,,
73781,1.0,,1.0,,,,,,,,,,
73783,,,,,,,,,,,,,
73784,,,,,,,,,,,,,
73786,1.0,1.0,,1.0,,1.0,,,,1.0,,,
73787,,,,,,,,,,,,,
73789,,,,,,,,,,,,,
73791,,,,,,,,,,,,,
73792,1.0,,,,,1.0,,,,,,,
73794,1.0,1.0,,,,1.0,,,,,,,
73795,,,,,,,,,,,,,
73796,,,,,,,,,,,,,
73797,,,,,,,,,1.0,,,,
73798,,,,,,,1.0,,,,,,
73799,,,1.0,,,1.0,,,,,,,
73801,1.0,,,1.0,,1.0,,1.0,,,,,
73802,,,,,,,,,,1.0,,,
73804,,1.0,1.0,,,1.0,1.0,,,,,,
73805,,,,,,1.0,,,1.0,,,,
73806,1.0,,,,,,,,,,,,
73807,,1.0,,,,,,,,,,,
73808,,,1.0,,,1.0,1.0,,,,,,
73810,,,,,,,,,,,,,
73811,,,,,,,,,,,,,
73812,,,,,,,,,,,,,
73815,,,,,,,1.0,1.0,,,,,
73816,,,,1.0,,,,,,,,,
73818,1.0,,,,,,,,,,,,
73819,,,,,,,,,,,,,
73820,,,,,,,,,,,,,
73822,1.0,1.0,,,,1.0,,,,,,,
73823,1.0,,,,,,,,,,,,
73824,,,,,,,,,,,,,
73827,,,,,,,,,,,,,
73828,,,,,,,,,,,,,
73830,1.0,1.0,,,,1.0,,,,,,,
73831,,,,,,,,,,,,,
73832,,,,,,,,,,,,,
73835,,,,,,,,,,,,,
73837,,,,,,,,,,,,,
73838,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,
73839,,,,,,,,,,,,,
73840,,,,,,1.0,1.0,,,,,,
73841,,,,1.0,,,,,,,,,
73843,,,,,,,,,,,,,
73844,,,,,,,,,,,,,
73845,,,,,,,,,,,,,
73846,,,,,,,,,,,,,
73847,,1.0,,1.0,,,,,,,,,
73848,,,,,,,,,,,,,
73849,,,,,,,,,,,,,
73850,,,1.0,,,,,,,,,,
73851,,,,,,,,,,,,,
73852,,,,,,1.0,,,,,,,
73853,,,,,,,,,,,,,
73854,,,,,,,,,,1.0,,,
73855,,1.0,,,,1.0,,,,,,,
73857,1.0,1.0,,,,,,,,1.0,,,1.0
73858,,,,,,,,,1.0,,,,
73859,,,,,,,1.0,,,,,,
73860,,,,,,,,,,,,,
73861,,,,1.0,,,,,,,,,
73862,,,,,,,,1.0,,,,,
73864,,1.0,,,,1.0,,,,,,,
73865,,,,,,,,,,,,,
73866,,,,,,,,,,,,,
73867,,,,,,,,,,,,,
73868,,,,,,,,,,,,,
73869,,1.0,,,,,,,,,,,
73870,,,,,,,,,1.0,,,,
73871,,,,,,,,,,,,,
73872,,,,,,,,,1.0,,,,
73874,,,,,,,,,,,,,
73876,1.0,1.0,,,,,,,,,,,
73877,1.0,1.0,,,,1.0,,,,,,,1.0
73878,,,,,,,,,,,,,
73881,,,,,,,,,1.0,,,,
